order_id,customer_id,order_date,order_status,channel,payment_method
O0011300,C01380,2023-05-19,Concluído,Site,Carteira digital
O0011301,C03718,2024-07-17,Concluído,App,Cartão
O0011302,C03718,2025-06-22,Concluído,App,Cartão
O0011303,C04983,2023-02-06,Concluído,Site,Cartão
O0011304,C00521,2025-07-17,Concluído,Site,Cartão
O0011305,C03107,2024-08-21,Concluído,Site,Cartão
O0011306,C03107,2025-10-07,Concluído,Site,Boleto
O0011307,C03107,2025-10-02,Concluído,Site,Cartão
O0011308,C03527,2023-03-16,Concluído,App,Carteira digital
O0011309,C03527,2023-09-01,Concluído,Marketplace,PIX
O0011310,C03527,2023-03-08,Concluído,App,Cartão
O0011311,C04553,2025-10-26,Cancelado,App,PIX
O0011312,C04553,2025-02-11,Cancelado,Site,Boleto
O0011313,C03991,2025-11-09,Concluído,Marketplace,PIX
O0011314,C03991,2025-12-11,Concluído,Site,PIX
O0011315,C03991,2025-09-16,Concluído,Marketplace,PIX
O0011316,C03991,2025-08-14,Concluído,Site,Carteira digital
O0011317,C03991,2025-08-17,Concluído,Marketplace,PIX
O0011318,C03991,2025-04-24,Concluído,App,PIX
O0011319,C03991,2025-05-09,Concluído,Site,Cartão
O0011320,C03991,2025-04-24,Concluído,App,Cartão
O0011321,C03991,2025-04-25,Concluído,Site,Carteira digital
O0011322,C03991,2025-11-08,Concluído,Marketplace,Cartão
O0011323,C03991,2025-11-22,Concluído,Site,PIX
O0011324,C03991,2025-10-02,Concluído,Marketplace,PIX
O0011325,C03991,2025-05-11,Concluído,Site,Cartão
O0011326,C03991,2025-05-08,Concluído,Site,Carteira digital
O0011327,C03991,2025-11-22,Concluído,App,Carteira digital
O0011328,C03991,2025-12-08,Concluído,Site,PIX
O0011329,C03991,2025-12-29,Concluído,Site,Cartão
O0011330,C01048,2023-03-07,Concluído,Site,PIX
O0011331,C01697,2025-04-23,Concluído,Site,Cartão
O0011332,C03227,2025-07-07,Concluído,Site,PIX
O0011333,C03227,2025-07-19,Concluído,Site,Cartão
O0011334,C03227,2025-07-28,Cancelado,App,Carteira digital
O0011335,C02900,2025-11-19,Concluído,Site,PIX
O0011336,C02900,2025-12-26,Concluído,App,Boleto
O0011337,C02051,2025-11-22,Concluído,Site,Cartão
O0011338,C02051,2025-12-27,Concluído,Site,Carteira digital
O0011339,C04714,2025-11-05,Concluído,Site,Cartão
O0011340,C04714,2025-03-27,Concluído,App,PIX
O0011341,C04714,2024-08-19,Concluído,Site,Cartão
O0011342,C04714,2024-12-09,Concluído,Site,PIX
O0011343,C04714,2024-08-02,Concluído,App,Cartão
O0011344,C00617,2023-02-27,Concluído,Site,Boleto
O0011345,C00119,2025-03-04,Concluído,App,Carteira digital
O0011346,C02512,2025-12-29,Concluído,Site,Cartão
O0011347,C02512,2025-12-27,Concluído,Site,PIX
O0011348,C02512,2025-12-29,Concluído,Site,Cartão
O0011349,C02512,2025-12-25,Concluído,Marketplace,PIX
O0011350,C02512,2025-12-29,Concluído,Marketplace,Carteira digital
O0011351,C02512,2025-12-25,Concluído,Site,Cartão
O0011352,C02512,2025-12-26,Concluído,Site,Cartão
O0011353,C02512,2025-12-31,Concluído,App,Boleto
O0011354,C02512,2025-12-27,Concluído,Site,Cartão
O0011355,C02512,2025-12-25,Concluído,App,Boleto
O0011356,C02512,2025-12-26,Concluído,App,PIX
O0011357,C02512,2025-12-30,Concluído,Site,PIX
O0011358,C02512,2025-12-24,Concluído,App,Cartão
O0011359,C02512,2025-12-25,Devolvido,Site,Carteira digital
O0011360,C02512,2025-12-31,Concluído,App,Cartão
O0011361,C03980,2025-08-18,Concluído,Site,Cartão
O0011362,C03980,2025-08-27,Concluído,App,Cartão
O0011363,C03980,2024-07-21,Concluído,Site,PIX
O0011364,C03980,2024-08-31,Concluído,Site,Cartão
O0011365,C02499,2025-08-05,Concluído,Site,Cartão
O0011366,C02698,2025-02-16,Concluído,App,PIX
O0011367,C02698,2025-07-24,Concluído,Site,Cartão
O0011368,C03713,2025-12-09,Concluído,Marketplace,Cartão
O0011369,C04061,2025-03-15,Concluído,App,Carteira digital
O0011370,C02402,2025-10-23,Concluído,Site,Boleto
O0011371,C02402,2025-12-23,Concluído,App,Carteira digital
O0011372,C04955,2025-05-21,Concluído,Site,Cartão
O0011373,C04356,2025-08-02,Concluído,Marketplace,Cartão
O0011374,C04356,2024-07-28,Concluído,Marketplace,PIX
O0011375,C01420,2025-02-19,Concluído,Site,Cartão
O0011376,C01420,2024-04-10,Concluído,Site,Cartão
O0011377,C01420,2024-11-07,Concluído,Marketplace,Cartão
O0011378,C01613,2023-12-05,Concluído,Site,PIX
O0011379,C01613,2025-04-05,Concluído,Marketplace,PIX
O0011380,C01613,2025-08-25,Concluído,Marketplace,Cartão
O0011381,C01613,2025-08-29,Devolvido,Site,Cartão
O0011382,C01613,2024-11-08,Concluído,Marketplace,PIX
O0011383,C01613,2025-03-23,Concluído,Marketplace,Cartão
O0011384,C01613,2025-01-13,Concluído,App,PIX
O0011385,C01613,2023-05-02,Concluído,App,Boleto
O0011386,C01613,2025-01-27,Concluído,Site,PIX
O0011387,C01613,2024-01-08,Concluído,App,Carteira digital
O0011388,C01613,2025-01-16,Concluído,Site,Cartão
O0011389,C01613,2023-10-12,Concluído,Site,PIX
O0011390,C01613,2025-07-07,Concluído,Site,Cartão
O0011391,C02462,2025-04-05,Concluído,Site,PIX
O0011392,C02462,2025-06-02,Concluído,App,Cartão
O0011393,C02462,2025-09-10,Concluído,Site,Carteira digital
O0011394,C02462,2024-11-27,Concluído,App,Cartão
O0011395,C02462,2025-01-08,Concluído,Site,Cartão
O0011396,C01101,2024-04-27,Concluído,App,Boleto
O0011397,C04013,2024-10-17,Concluído,Site,Cartão
O0011398,C01875,2025-04-14,Concluído,Site,Boleto
O0011399,C02084,2025-10-11,Concluído,App,Cartão
O0011400,C02084,2025-09-01,Cancelado,Site,Boleto
O0011401,C02084,2025-01-09,Concluído,Site,Carteira digital
O0011402,C03267,2025-01-14,Concluído,App,Carteira digital
O0011403,C03267,2025-06-26,Concluído,Site,Cartão
O0011404,C03267,2025-02-07,Concluído,Site,Cartão
O0011405,C03267,2025-07-28,Concluído,Marketplace,Carteira digital
O0011406,C03267,2025-12-31,Concluído,App,PIX
O0011407,C03267,2025-02-18,Concluído,Marketplace,PIX
O0011408,C03304,2025-03-06,Concluído,Marketplace,Cartão
O0011409,C04906,2024-10-12,Concluído,Site,PIX
O0011410,C04906,2023-12-23,Concluído,Site,Carteira digital
O0011411,C04906,2023-09-10,Concluído,Site,Cartão
O0011412,C04906,2024-04-24,Concluído,Site,Cartão
O0011413,C02221,2025-01-20,Concluído,Site,Cartão
O0011414,C02945,2025-10-22,Concluído,Site,Cartão
O0011415,C02945,2025-09-27,Concluído,Marketplace,Carteira digital
O0011416,C02945,2025-12-11,Concluído,Site,Cartão
O0011417,C00459,2025-05-14,Concluído,Site,Cartão
O0011418,C02818,2025-06-13,Concluído,Marketplace,Cartão
O0011419,C02818,2025-10-16,Concluído,Marketplace,Cartão
O0011420,C02818,2025-05-27,Concluído,Site,PIX
O0011421,C02818,2025-07-08,Concluído,App,Cartão
O0011422,C02818,2024-12-18,Concluído,Site,PIX
O0011423,C02818,2025-01-24,Concluído,App,Cartão
O0011424,C02818,2025-11-29,Concluído,App,Cartão
O0011425,C02818,2025-04-17,Concluído,Marketplace,PIX
O0011426,C02818,2024-11-30,Concluído,Marketplace,Cartão
O0011427,C02818,2024-11-12,Concluído,Site,Carteira digital
O0011428,C02818,2025-03-09,Concluído,App,PIX
O0011429,C02818,2025-12-31,Concluído,App,Cartão
O0011430,C01126,2025-09-10,Concluído,Site,Cartão
O0011431,C01126,2024-12-25,Concluído,Site,Carteira digital
O0011432,C01126,2025-02-25,Concluído,Site,PIX
O0011433,C01624,2025-11-05,Concluído,Site,PIX
O0011434,C01624,2025-09-05,Concluído,Site,Carteira digital
O0011435,C01791,2023-01-20,Concluído,App,PIX
O0011436,C01791,2023-10-01,Concluído,App,Cartão
O0011437,C01791,2023-08-19,Concluído,Site,PIX
O0011438,C01533,2025-11-11,Concluído,App,PIX
O0011439,C01533,2025-03-17,Concluído,Site,Cartão
O0011440,C04128,2025-03-02,Concluído,Site,Cartão
O0011441,C04128,2025-10-22,Concluído,Site,Cartão
O0011442,C04128,2025-11-17,Concluído,Site,Cartão
O0011443,C04128,2025-02-22,Concluído,Site,Cartão
O0011444,C04128,2025-05-21,Concluído,App,PIX
O0011445,C04128,2024-07-22,Concluído,App,Carteira digital
O0011446,C04128,2025-07-06,Concluído,Site,Cartão
O0011447,C04128,2025-11-11,Concluído,Site,Cartão
O0011448,C04128,2025-02-18,Concluído,App,Cartão
O0011449,C04128,2024-08-13,Concluído,Site,PIX
O0011450,C04128,2025-07-25,Concluído,Marketplace,Cartão
O0011451,C04128,2024-11-12,Concluído,Site,PIX
O0011452,C04128,2025-02-13,Concluído,Site,PIX
O0011453,C04128,2024-12-29,Concluído,Site,Carteira digital
O0011454,C00954,2025-07-03,Devolvido,Site,Cartão
O0011455,C00954,2025-11-02,Concluído,Site,PIX
O0011456,C00954,2025-09-22,Concluído,Site,PIX
O0011457,C04948,2025-01-16,Concluído,Site,PIX
O0011458,C04948,2024-06-06,Concluído,App,Boleto
O0011459,C04948,2024-12-24,Concluído,App,Carteira digital
O0011460,C00546,2025-11-02,Concluído,Site,Cartão
O0011461,C00546,2025-09-25,Concluído,Site,Cartão
O0011462,C00546,2025-11-03,Concluído,Site,Cartão
O0011463,C00546,2025-09-05,Concluído,App,PIX
O0011464,C00546,2025-11-15,Concluído,App,Cartão
O0011465,C00546,2025-10-15,Concluído,App,Cartão
O0011466,C01756,2025-04-11,Concluído,App,Cartão
O0011467,C03200,2025-11-09,Concluído,Site,Cartão
O0011468,C03875,2024-12-15,Concluído,Marketplace,Cartão
O0011469,C03875,2024-08-13,Concluído,App,Boleto
O0011470,C03875,2025-09-08,Concluído,Site,Boleto
O0011471,C03875,2024-12-21,Concluído,Site,Carteira digital
O0011472,C01160,2023-01-19,Concluído,Site,PIX
O0011473,C01160,2025-04-06,Cancelado,App,Carteira digital
O0011474,C01160,2023-08-27,Concluído,Site,Cartão
O0011475,C01160,2024-10-31,Concluído,Site,PIX
O0011476,C01160,2024-11-17,Concluído,Marketplace,Cartão
O0011477,C01160,2023-04-02,Concluído,Marketplace,Cartão
O0011478,C03928,2025-05-28,Concluído,Site,PIX
O0011479,C03928,2025-03-01,Concluído,App,Carteira digital
O0011480,C03928,2025-09-05,Cancelado,App,Cartão
O0011481,C03972,2025-10-17,Concluído,Site,Cartão
O0011482,C03972,2024-10-25,Concluído,Site,Cartão
O0011483,C00829,2025-02-15,Concluído,Site,Cartão
O0011484,C00829,2025-06-18,Concluído,Site,PIX
O0011485,C00829,2025-02-21,Concluído,Site,Cartão
O0011486,C00829,2024-08-09,Concluído,App,Boleto
O0011487,C00829,2025-08-11,Concluído,App,Cartão
O0011488,C01108,2024-04-08,Concluído,Site,PIX
O0011489,C02888,2024-02-19,Concluído,Site,PIX
O0011490,C02395,2025-12-06,Concluído,Site,PIX
O0011491,C02395,2025-11-08,Concluído,Site,PIX
O0011492,C03688,2025-06-22,Concluído,Site,Cartão
O0011493,C03688,2023-07-22,Devolvido,Site,Boleto
O0011494,C03688,2024-03-16,Concluído,App,Carteira digital
O0011495,C03521,2025-12-17,Concluído,Site,PIX
O0011496,C03521,2025-08-25,Concluído,Site,Cartão
O0011497,C03521,2025-07-08,Concluído,Site,Cartão
O0011498,C03521,2025-07-09,Concluído,Site,PIX
O0011499,C03521,2025-05-22,Concluído,Site,Carteira digital
O0011500,C03521,2025-06-03,Concluído,App,Cartão
O0011501,C03521,2025-04-29,Concluído,Site,Boleto
O0011502,C01783,2024-05-01,Concluído,Site,Cartão
O0011503,C01783,2024-04-23,Concluído,Marketplace,PIX
O0011504,C01783,2023-06-15,Concluído,Marketplace,Cartão
O0011505,C01783,2024-03-28,Concluído,Marketplace,Cartão
O0011506,C01783,2025-04-30,Concluído,Site,Cartão
O0011507,C01783,2024-11-19,Concluído,Marketplace,Cartão
O0011508,C01783,2024-08-12,Concluído,App,Cartão
O0011509,C02683,2025-03-21,Concluído,Site,Cartão
O0011510,C02683,2025-06-17,Concluído,Marketplace,PIX
O0011511,C02683,2025-01-24,Concluído,Marketplace,Cartão
O0011512,C02978,2024-02-20,Concluído,Site,Cartão
O0011513,C02978,2023-09-22,Concluído,Marketplace,Cartão
O0011514,C02978,2023-06-10,Concluído,Marketplace,Cartão
O0011515,C02978,2023-11-03,Concluído,App,Cartão
O0011516,C02978,2025-09-12,Concluído,App,Cartão
O0011517,C02978,2023-12-17,Concluído,Marketplace,Cartão
O0011518,C02978,2025-05-27,Concluído,Site,Cartão
O0011519,C02978,2025-12-19,Concluído,Site,Cartão
O0011520,C02978,2023-06-21,Concluído,Site,Carteira digital
O0011521,C02978,2025-04-26,Concluído,Marketplace,Cartão
O0011522,C02978,2025-07-31,Concluído,Site,Cartão
O0011523,C02978,2025-08-30,Concluído,Marketplace,Cartão
O0011524,C02978,2024-06-07,Devolvido,Site,Cartão
O0011525,C02978,2024-12-05,Concluído,App,Cartão
O0011526,C02978,2025-01-11,Concluído,Site,Cartão
O0011527,C02978,2024-06-15,Concluído,Marketplace,Carteira digital
O0011528,C02978,2023-06-10,Concluído,Site,Cartão
O0011529,C03603,2024-09-16,Concluído,Site,Cartão
O0011530,C03603,2024-12-09,Concluído,Site,PIX
O0011531,C03603,2025-02-26,Devolvido,Marketplace,PIX
O0011532,C03603,2025-03-30,Concluído,Site,Cartão
O0011533,C00552,2025-04-29,Concluído,Marketplace,PIX
O0011534,C00552,2024-06-08,Concluído,App,Boleto
O0011535,C00552,2024-12-04,Concluído,App,Carteira digital
O0011536,C00552,2024-08-07,Concluído,Site,Cartão
O0011537,C00552,2025-02-16,Concluído,Site,Cartão
O0011538,C04031,2025-08-29,Concluído,Site,Boleto
O0011539,C02149,2024-07-05,Concluído,Site,Carteira digital
O0011540,C02149,2024-03-03,Concluído,Site,PIX
O0011541,C02149,2024-01-25,Concluído,Site,PIX
O0011542,C02149,2025-08-27,Concluído,App,Carteira digital
O0011543,C02149,2024-10-07,Concluído,Site,PIX
O0011544,C03166,2024-03-03,Concluído,Marketplace,Carteira digital
O0011545,C03166,2024-08-24,Concluído,Site,Cartão
O0011546,C03166,2025-06-08,Concluído,Marketplace,PIX
O0011547,C03166,2023-12-06,Concluído,Site,PIX
O0011548,C04463,2024-10-26,Concluído,App,Carteira digital
O0011549,C04201,2025-08-04,Concluído,App,PIX
O0011550,C03990,2024-08-15,Concluído,App,Cartão
O0011551,C03990,2025-01-18,Concluído,Marketplace,Boleto
O0011552,C00796,2025-09-23,Concluído,App,PIX
O0011553,C00796,2024-03-01,Concluído,Marketplace,Cartão
O0011554,C00796,2025-01-31,Concluído,App,Cartão
O0011555,C00796,2023-10-17,Concluído,Site,Boleto
O0011556,C00796,2023-06-05,Concluído,App,Carteira digital
O0011557,C02590,2023-09-05,Concluído,Site,PIX
O0011558,C02590,2025-01-16,Concluído,App,Cartão
O0011559,C02590,2025-02-13,Concluído,Site,PIX
O0011560,C02590,2024-04-27,Concluído,Site,Carteira digital
O0011561,C02780,2024-06-18,Concluído,Marketplace,PIX
O0011562,C02780,2024-01-08,Concluído,Site,PIX
O0011563,C02780,2025-05-09,Concluído,Site,Cartão
O0011564,C02780,2025-02-14,Concluído,App,Cartão
O0011565,C00198,2023-06-19,Concluído,App,Cartão
O0011566,C00198,2024-05-31,Cancelado,Site,Cartão
O0011567,C04447,2024-10-17,Concluído,Site,Carteira digital
O0011568,C04447,2025-10-09,Concluído,Site,Boleto
O0011569,C04447,2024-09-10,Concluído,App,Carteira digital
O0011570,C04447,2024-12-17,Concluído,App,Cartão
O0011571,C04447,2025-06-26,Concluído,Site,PIX
O0011572,C04447,2025-03-12,Concluído,App,Carteira digital
O0011573,C04447,2024-11-26,Concluído,App,Cartão
O0011574,C04447,2024-10-30,Concluído,Marketplace,Carteira digital
O0011575,C04447,2024-10-31,Concluído,Site,PIX
O0011576,C04447,2024-12-29,Concluído,App,Cartão
O0011577,C04447,2025-06-20,Concluído,Site,Cartão
O0011578,C04447,2025-03-14,Concluído,App,Boleto
O0011579,C04447,2024-10-17,Concluído,App,Cartão
O0011580,C00780,2025-02-26,Concluído,Site,PIX
O0011581,C01258,2025-12-31,Concluído,Site,Cartão
O0011582,C01258,2025-12-26,Concluído,App,Cartão
O0011583,C04302,2024-12-13,Concluído,Site,PIX
O0011584,C04302,2025-05-28,Concluído,Marketplace,Cartão
O0011585,C04302,2024-11-05,Concluído,Site,PIX
O0011586,C04302,2024-10-23,Concluído,App,Cartão
O0011587,C04302,2025-06-11,Concluído,Site,Cartão
O0011588,C01010,2025-05-09,Concluído,Site,Cartão
O0011589,C01010,2025-10-20,Concluído,App,Cartão
O0011590,C01010,2024-01-24,Concluído,Marketplace,Carteira digital
O0011591,C00350,2025-09-28,Concluído,Marketplace,Carteira digital
O0011592,C00350,2025-03-28,Concluído,App,Carteira digital
O0011593,C02979,2025-07-02,Concluído,Marketplace,PIX
O0011594,C02979,2025-06-05,Concluído,Site,PIX
O0011595,C02635,2025-07-02,Concluído,Site,Cartão
O0011596,C00560,2025-12-08,Concluído,App,Carteira digital
O0011597,C00560,2025-12-30,Concluído,Site,Cartão
O0011598,C00560,2025-12-31,Concluído,App,PIX
O0011599,C00560,2025-12-21,Concluído,App,Cartão
O0011600,C03472,2025-07-17,Concluído,App,Cartão
O0011601,C03472,2025-06-17,Concluído,Site,Carteira digital
O0011602,C03472,2025-07-13,Concluído,App,Cartão
O0011603,C03595,2024-11-18,Concluído,Site,Cartão
O0011604,C03595,2023-10-10,Concluído,Marketplace,PIX
O0011605,C04964,2023-11-21,Concluído,Site,Cartão
O0011606,C04964,2023-12-03,Concluído,Marketplace,Cartão
O0011607,C01479,2024-12-10,Concluído,App,Boleto
O0011608,C01479,2025-01-23,Concluído,App,Cartão
O0011609,C01479,2023-03-23,Cancelado,Site,PIX
O0011610,C01479,2023-02-23,Concluído,Site,Cartão
O0011611,C01479,2025-07-30,Concluído,Site,PIX
O0011612,C02455,2025-12-31,Concluído,App,Cartão
O0011613,C02455,2025-07-18,Concluído,App,Cartão
O0011614,C02455,2025-11-02,Concluído,App,Cartão
O0011615,C02455,2025-08-28,Concluído,Site,Cartão
O0011616,C02455,2025-09-11,Concluído,App,Cartão
O0011617,C02455,2025-07-12,Concluído,App,Cartão
O0011618,C02455,2025-09-30,Concluído,App,Cartão
O0011619,C02522,2025-04-28,Concluído,Site,Carteira digital
O0011620,C03248,2025-04-06,Concluído,Site,Boleto
O0011621,C04222,2025-08-19,Concluído,App,PIX
O0011622,C03471,2025-10-27,Concluído,Marketplace,Cartão
O0011623,C03471,2025-06-18,Concluído,Site,Cartão
O0011624,C03471,2024-11-11,Concluído,Site,PIX
O0011625,C00573,2024-09-24,Concluído,Site,Cartão
O0011626,C03390,2025-02-11,Concluído,Site,PIX
O0011627,C01867,2025-11-03,Concluído,Site,Cartão
O0011628,C01867,2025-08-09,Concluído,Site,Carteira digital
O0011629,C03372,2025-10-25,Concluído,Marketplace,Cartão
O0011630,C03372,2025-10-14,Concluído,Site,Cartão
O0011631,C03372,2025-08-18,Concluído,Site,Carteira digital
O0011632,C03372,2025-10-18,Concluído,Site,Cartão
O0011633,C03372,2025-10-29,Concluído,Site,PIX
O0011634,C03372,2025-11-25,Concluído,Site,Cartão
O0011635,C03372,2025-12-24,Concluído,Site,PIX
O0011636,C03372,2025-12-16,Concluído,Site,Cartão
O0011637,C03372,2025-11-28,Concluído,Site,Cartão
O0011638,C03372,2025-09-01,Concluído,Marketplace,Cartão
O0011639,C03372,2025-09-03,Concluído,Site,Cartão
O0011640,C03372,2025-10-17,Concluído,App,Cartão
O0011641,C03372,2025-10-26,Concluído,App,Cartão
O0011642,C02938,2025-07-02,Concluído,Site,Cartão
O0011643,C02938,2025-07-15,Concluído,Site,Cartão
O0011644,C04777,2023-05-09,Concluído,Site,Carteira digital
O0011645,C04777,2025-09-08,Concluído,App,Cartão
O0011646,C04777,2024-01-28,Concluído,App,Cartão
O0011647,C04777,2023-04-06,Concluído,App,PIX
O0011648,C04777,2023-08-28,Concluído,Marketplace,PIX
O0011649,C01371,2023-06-14,Concluído,App,PIX
O0011650,C04371,2025-06-29,Concluído,Site,Cartão
O0011651,C04371,2025-04-26,Concluído,Site,Cartão
O0011652,C04371,2025-04-02,Concluído,Marketplace,Cartão
O0011653,C03075,2025-11-21,Concluído,App,Carteira digital
O0011654,C01228,2024-02-14,Concluído,Site,Cartão
O0011655,C01228,2024-03-05,Concluído,Site,Cartão
O0011656,C02740,2025-06-30,Concluído,Site,PIX
O0011657,C02740,2025-07-12,Concluído,Site,Carteira digital
O0011658,C04664,2025-11-17,Concluído,App,PIX
O0011659,C04664,2025-08-07,Concluído,App,Cartão
O0011660,C04664,2024-12-22,Concluído,App,Cartão
O0011661,C03862,2024-12-17,Concluído,Site,PIX
O0011662,C03862,2025-11-02,Concluído,Site,Cartão
O0011663,C03918,2025-01-27,Concluído,Site,Carteira digital
O0011664,C03918,2025-05-30,Concluído,App,PIX
O0011665,C03918,2024-12-30,Concluído,Site,Cartão
O0011666,C03918,2025-05-21,Concluído,Site,Cartão
O0011667,C03918,2024-12-15,Concluído,Site,PIX
O0011668,C03918,2024-11-18,Concluído,App,Cartão
O0011669,C03918,2025-05-03,Concluído,Marketplace,Carteira digital
O0011670,C03918,2025-05-13,Concluído,App,Carteira digital
O0011671,C03918,2025-01-26,Concluído,App,Cartão
O0011672,C03918,2025-04-15,Concluído,Site,PIX
O0011673,C03918,2025-01-01,Concluído,Marketplace,Carteira digital
O0011674,C03918,2025-06-16,Concluído,Site,Carteira digital
O0011675,C03918,2025-03-05,Cancelado,Site,PIX
O0011676,C04570,2024-07-26,Concluído,Site,Cartão
O0011677,C04570,2025-07-04,Concluído,Site,Carteira digital
O0011678,C04570,2023-12-12,Concluído,Site,Cartão
O0011679,C04570,2024-05-17,Concluído,Site,Cartão
O0011680,C04570,2025-05-25,Concluído,Site,Carteira digital
O0011681,C02990,2025-06-12,Concluído,App,Boleto
O0011682,C02990,2024-05-12,Concluído,Site,Carteira digital
O0011683,C02990,2023-11-14,Concluído,Site,Cartão
O0011684,C04797,2025-06-09,Concluído,App,Cartão
O0011685,C04780,2025-08-18,Concluído,App,Carteira digital
O0011686,C04780,2025-02-25,Concluído,Site,Cartão
