customer_id,signup_date,state,region,customer_segment
C04300,2023-01-31,SP,Sudeste,Mass Market
C04301,2025-02-20,PR,Sul,Mass Market
C04302,2024-06-08,ES,Sudeste,Intermediário
C04303,2024-11-23,MG,Sudeste,Mass Market
C04304,2025-09-29,GO,Centro-Oeste,Intermediário
C04305,2025-03-23,SP,Sudeste,Intermediário
C04306,2024-02-14,SP,Sudeste,Intermediário
C04307,2023-07-27,SC,Sul,Intermediário
C04308,2024-09-27,MG,Sudeste,Mass Market
C04309,2024-08-27,PE,Nordeste,Mass Market
C04310,2022-08-14,RJ,Sudeste,Mass Market
C04311,2022-09-05,SP,Sudeste,Mass Market
C04312,2025-10-20,MG,Sudeste,Mass Market
C04313,2022-05-29,PR,Sul,Mass Market
C04314,2023-11-06,SP,Sudeste,Mass Market
C04315,2025-08-16,MT,Centro-Oeste,Premium
C04316,2025-08-27,SP,Sudeste,Mass Market
C04317,2024-01-11,RJ,Sudeste,Mass Market
C04318,2022-12-20,MA,Nordeste,Mass Market
C04319,2024-02-11,RS,Sul,Mass Market
C04320,2024-10-22,PA,Norte,Mass Market
C04321,2023-07-29,PR,Sul,Intermediário
C04322,2022-07-11,SP,Sudeste,Mass Market
C04323,2023-06-09,SP,Sudeste,Mass Market
C04324,2022-01-29,ES,Sudeste,Mass Market
C04325,2023-09-28,MG,Sudeste,Mass Market
C04326,2025-07-24,SC,Sul,Mass Market
C04327,2025-05-03,RJ,Sudeste,Intermediário
C04328,2023-10-26,SP,Sudeste,Mass Market
C04329,2022-01-16,MT,Centro-Oeste,Mass Market
C04330,2024-07-15,PR,Sul,Mass Market
C04331,2024-03-15,GO,Centro-Oeste,Mass Market
C04332,2023-01-29,BA,Nordeste,Intermediário
C04333,2023-06-20,RS,Sul,Mass Market
C04334,2023-05-09,SP,Sudeste,Mass Market
C04335,2023-06-24,RN,Nordeste,Intermediário
C04336,2022-02-10,SP,Sudeste,Intermediário
C04337,2023-01-15,BA,Nordeste,Mass Market
C04338,2022-02-24,AM,Norte,Mass Market
C04339,2023-01-22,SC,Sul,Premium
C04340,2025-04-08,BA,Nordeste,Mass Market
C04341,2024-01-17,RJ,Sudeste,Intermediário
C04342,2025-10-01,PE,Nordeste,Mass Market
C04343,2022-06-19,GO,Centro-Oeste,Mass Market
C04344,2022-06-30,PR,Sul,Mass Market
C04345,2023-12-05,SC,Sul,Mass Market
C04346,2023-12-06,MG,Sudeste,Premium
C04347,2024-08-25,RJ,Sudeste,Mass Market
C04348,2025-04-03,SC,Sul,Mass Market
C04349,2022-08-04,MG,Sudeste,Intermediário
C04350,2025-05-20,RN,Nordeste,Premium
C04351,2025-06-01,PA,Norte,Mass Market
C04352,2025-12-04,PR,Sul,Intermediário
C04353,2025-07-18,GO,Centro-Oeste,Mass Market
C04354,2023-03-17,SC,Sul,Intermediário
C04355,2023-01-01,SP,Sudeste,Mass Market
C04356,2022-06-12,SP,Sudeste,Mass Market
C04357,2023-12-06,ES,Sudeste,Intermediário
C04358,2025-04-12,ES,Sudeste,Intermediário
C04359,2024-09-07,PA,Norte,Intermediário
C04360,2024-06-18,MS,Centro-Oeste,Mass Market
C04361,2024-04-03,SP,Sudeste,Intermediário
C04362,2025-02-21,SP,Sudeste,Mass Market
C04363,2025-08-23,PR,Sul,Mass Market
C04364,2023-09-12,SP,Sudeste,Intermediário
C04365,2024-01-17,RJ,Sudeste,Intermediário
C04366,2025-05-10,MG,Sudeste,Mass Market
C04367,2022-12-21,PA,Norte,Mass Market
C04368,2024-04-12,AM,Norte,Mass Market
C04369,2022-11-27,RJ,Sudeste,Intermediário
C04370,2024-03-04,RJ,Sudeste,Mass Market
C04371,2025-03-07,MS,Centro-Oeste,Mass Market
C04372,2022-05-23,CE,Nordeste,Mass Market
C04373,2023-08-07,GO,Centro-Oeste,Intermediário
C04374,2022-08-12,BA,Nordeste,Mass Market
C04375,2023-12-10,AP,Norte,Mass Market
C04376,2023-01-22,SC,Sul,Mass Market
C04377,2025-12-12,MG,Sudeste,Intermediário
C04378,2025-11-25,RJ,Sudeste,Mass Market
C04379,2023-03-07,DF,Centro-Oeste,Mass Market
C04380,2024-04-16,GO,Centro-Oeste,Mass Market
C04381,2024-06-15,SP,Sudeste,Mass Market
C04382,2022-09-15,SP,Sudeste,Mass Market
C04383,2024-02-16,ES,Sudeste,Intermediário
C04384,2025-06-20,PR,Sul,Intermediário
C04385,2024-12-24,PB,Nordeste,Intermediário
C04386,2025-03-18,RJ,Sudeste,Mass Market
C04387,2022-11-22,SE,Nordeste,Mass Market
C04388,2025-05-19,AM,Norte,Mass Market
C04389,2022-01-30,MG,Sudeste,Mass Market
C04390,2022-03-27,ES,Sudeste,Mass Market
C04391,2023-02-08,GO,Centro-Oeste,Mass Market
C04392,2023-09-10,AL,Nordeste,Mass Market
C04393,2023-01-05,MS,Centro-Oeste,Mass Market
C04394,2022-07-03,SP,Sudeste,Intermediário
C04395,2024-06-29,PA,Norte,Intermediário
C04396,2025-05-24,GO,Centro-Oeste,Intermediário
C04397,2024-08-31,RJ,Sudeste,Mass Market
C04398,2024-05-21,GO,Centro-Oeste,Mass Market
C04399,2025-01-04,MS,Centro-Oeste,Mass Market
C04400,2022-10-28,PR,Sul,Mass Market
C04401,2023-09-05,TO,Norte,Intermediário
C04402,2022-10-29,SP,Sudeste,Premium
C04403,2022-10-11,SC,Sul,Mass Market
C04404,2025-03-22,PR,Sul,Premium
C04405,2023-07-17,RJ,Sudeste,Mass Market
C04406,2022-11-13,DF,Centro-Oeste,Intermediário
C04407,2024-06-22,SP,Sudeste,Mass Market
C04408,2023-06-22,SC,Sul,Mass Market
C04409,2022-07-14,RN,Nordeste,Mass Market
C04410,2022-10-11,PR,Sul,Mass Market
C04411,2024-01-12,RJ,Sudeste,Mass Market
C04412,2025-10-13,MA,Nordeste,Mass Market
C04413,2025-11-17,SC,Sul,Intermediário
C04414,2024-03-12,CE,Nordeste,Mass Market
C04415,2025-03-10,PR,Sul,Intermediário
C04416,2022-05-05,PR,Sul,Intermediário
C04417,2022-02-04,RJ,Sudeste,Intermediário
C04418,2023-06-05,MG,Sudeste,Mass Market
C04419,2022-10-01,PE,Nordeste,Mass Market
C04420,2023-07-18,RS,Sul,Mass Market
C04421,2025-09-03,SP,Sudeste,Mass Market
C04422,2023-09-01,PE,Nordeste,Mass Market
C04423,2024-04-05,RJ,Sudeste,Mass Market
C04424,2022-03-30,RJ,Sudeste,Intermediário
C04425,2025-02-04,SP,Sudeste,Intermediário
C04426,2023-06-08,ES,Sudeste,Intermediário
C04427,2025-02-09,GO,Centro-Oeste,Mass Market
C04428,2024-02-07,MA,Nordeste,Mass Market
C04429,2024-06-08,GO,Centro-Oeste,Intermediário
C04430,2025-08-10,SC,Sul,Intermediário
C04431,2023-01-25,SP,Sudeste,Mass Market
C04432,2022-05-22,PE,Nordeste,Mass Market
C04433,2022-08-27,MG,Sudeste,Mass Market
C04434,2022-08-27,RS,Sul,Intermediário
C04435,2025-12-17,PA,Norte,Mass Market
C04436,2025-02-02,PI,Nordeste,Intermediário
C04437,2023-01-17,ES,Sudeste,Mass Market
C04438,2023-09-14,MG,Sudeste,Intermediário
C04439,2023-01-08,MG,Sudeste,Mass Market
C04440,2025-11-25,ES,Sudeste,Intermediário
C04441,2025-02-12,MS,Centro-Oeste,Mass Market
C04442,2023-07-23,MG,Sudeste,Mass Market
C04443,2022-04-20,PE,Nordeste,Mass Market
C04444,2023-04-14,RN,Nordeste,Intermediário
C04445,2023-01-13,RN,Nordeste,Mass Market
C04446,2023-02-07,RJ,Sudeste,Intermediário
C04447,2024-08-22,SP,Sudeste,Premium
C04448,2024-06-14,MG,Sudeste,Mass Market
C04449,2024-01-13,PA,Norte,Mass Market
C04450,2022-01-18,TO,Norte,Mass Market
C04451,2023-05-24,GO,Centro-Oeste,Intermediário
C04452,2024-04-16,PE,Nordeste,Intermediário
C04453,2022-04-13,GO,Centro-Oeste,Mass Market
C04454,2024-05-16,MS,Centro-Oeste,Mass Market
C04455,2025-04-21,MG,Sudeste,Mass Market
C04456,2024-04-30,SP,Sudeste,Intermediário
C04457,2024-10-08,CE,Nordeste,Mass Market
C04458,2025-05-29,SP,Sudeste,Intermediário
C04459,2025-11-15,DF,Centro-Oeste,Mass Market
C04460,2025-05-23,DF,Centro-Oeste,Intermediário
C04461,2024-01-06,GO,Centro-Oeste,Premium
C04462,2023-04-09,MG,Sudeste,Mass Market
C04463,2024-02-07,PI,Nordeste,Mass Market
C04464,2022-03-14,SP,Sudeste,Intermediário
C04465,2025-05-22,MG,Sudeste,Intermediário
C04466,2022-05-06,RJ,Sudeste,Mass Market
C04467,2023-01-07,BA,Nordeste,Intermediário
C04468,2024-01-19,RJ,Sudeste,Mass Market
C04469,2025-02-24,RN,Nordeste,Intermediário
C04470,2024-01-12,PB,Nordeste,Mass Market
C04471,2024-11-23,RR,Norte,Premium
C04472,2025-04-22,GO,Centro-Oeste,Mass Market
C04473,2023-05-26,ES,Sudeste,Intermediário
C04474,2022-09-24,PR,Sul,Mass Market
C04475,2024-12-18,PR,Sul,Mass Market
C04476,2023-06-29,SP,Sudeste,Mass Market
C04477,2024-04-20,SE,Nordeste,Intermediário
C04478,2022-12-18,RS,Sul,Mass Market
C04479,2024-02-09,RJ,Sudeste,Mass Market
C04480,2024-09-20,SP,Sudeste,Mass Market
C04481,2023-03-15,RJ,Sudeste,Mass Market
C04482,2023-04-10,AP,Norte,Mass Market
C04483,2025-02-02,SP,Sudeste,Mass Market
C04484,2024-10-24,SP,Sudeste,Mass Market
C04485,2023-01-25,SP,Sudeste,Mass Market
C04486,2022-12-14,PB,Nordeste,Intermediário
C04487,2023-09-15,SC,Sul,Mass Market
C04488,2025-11-02,PB,Nordeste,Mass Market
C04489,2024-09-24,SC,Sul,Mass Market
C04490,2025-12-16,RJ,Sudeste,Intermediário
C04491,2024-03-07,MA,Nordeste,Mass Market
C04492,2025-06-23,MG,Sudeste,Mass Market
C04493,2025-10-27,PA,Norte,Mass Market
C04494,2023-10-17,MT,Centro-Oeste,Mass Market
C04495,2022-06-30,MG,Sudeste,Mass Market
C04496,2022-02-27,SP,Sudeste,Premium
C04497,2023-08-17,MG,Sudeste,Mass Market
C04498,2024-09-21,RN,Nordeste,Intermediário
C04499,2024-01-31,PR,Sul,Premium
C04500,2023-08-31,DF,Centro-Oeste,Mass Market
C04501,2025-12-08,PR,Sul,Mass Market
C04502,2025-06-05,RJ,Sudeste,Mass Market
C04503,2024-03-02,SC,Sul,Mass Market
C04504,2022-03-22,PA,Norte,Mass Market
C04505,2025-01-27,RJ,Sudeste,Mass Market
C04506,2022-12-28,SP,Sudeste,Mass Market
C04507,2022-08-15,SP,Sudeste,Intermediário
C04508,2025-12-02,MT,Centro-Oeste,Mass Market
C04509,2023-04-08,RN,Nordeste,Mass Market
C04510,2025-05-05,MG,Sudeste,Mass Market
C04511,2025-02-26,BA,Nordeste,Mass Market
C04512,2023-05-03,MS,Centro-Oeste,Mass Market
C04513,2022-03-24,RJ,Sudeste,Intermediário
C04514,2023-07-01,RJ,Sudeste,Mass Market
C04515,2025-10-03,RS,Sul,Intermediário
C04516,2025-08-21,PR,Sul,Premium
C04517,2022-04-09,RN,Nordeste,Intermediário
C04518,2025-11-16,RS,Sul,Mass Market
C04519,2022-03-05,AL,Nordeste,Mass Market
C04520,2023-01-02,PA,Norte,Mass Market
C04521,2024-05-20,AM,Norte,Mass Market
C04522,2024-10-21,RS,Sul,Mass Market
C04523,2024-01-27,MG,Sudeste,Mass Market
C04524,2024-06-05,PR,Sul,Intermediário
C04525,2022-01-05,RS,Sul,Mass Market
C04526,2022-03-29,MG,Sudeste,Intermediário
C04527,2023-05-29,CE,Nordeste,Mass Market
C04528,2025-04-27,RJ,Sudeste,Premium
C04529,2024-05-03,ES,Sudeste,Mass Market
C04530,2024-11-04,SC,Sul,Mass Market
C04531,2023-03-02,MS,Centro-Oeste,Intermediário
C04532,2024-12-25,RJ,Sudeste,Premium
C04533,2023-10-09,BA,Nordeste,Mass Market
C04534,2022-01-27,GO,Centro-Oeste,Intermediário
C04535,2023-03-01,SP,Sudeste,Mass Market
C04536,2023-09-02,PE,Nordeste,Intermediário
C04537,2024-12-25,RS,Sul,Mass Market
C04538,2023-07-29,MS,Centro-Oeste,Mass Market
C04539,2022-12-02,AL,Nordeste,Intermediário
C04540,2023-03-30,SC,Sul,Intermediário
C04541,2023-12-13,SP,Sudeste,Mass Market
C04542,2024-03-18,PA,Norte,Intermediário
C04543,2023-03-30,MG,Sudeste,Mass Market
C04544,2025-12-10,RS,Sul,Mass Market
C04545,2022-07-02,RS,Sul,Mass Market
C04546,2025-05-14,RJ,Sudeste,Mass Market
C04547,2024-02-06,RN,Nordeste,Mass Market
C04548,2023-03-24,SP,Sudeste,Mass Market
C04549,2025-09-08,MA,Nordeste,Intermediário
C04550,2022-08-26,PR,Sul,Mass Market
C04551,2023-07-18,SP,Sudeste,Mass Market
C04552,2024-08-13,MG,Sudeste,Intermediário
C04553,2024-07-02,MT,Centro-Oeste,Mass Market
C04554,2023-08-03,CE,Nordeste,Intermediário
C04555,2024-02-29,GO,Centro-Oeste,Intermediário
C04556,2025-01-22,MS,Centro-Oeste,Mass Market
C04557,2024-06-20,PR,Sul,Mass Market
C04558,2024-10-29,SP,Sudeste,Mass Market
C04559,2022-05-09,MG,Sudeste,Mass Market
C04560,2025-03-15,GO,Centro-Oeste,Mass Market
C04561,2025-07-05,BA,Nordeste,Intermediário
C04562,2022-07-28,RS,Sul,Mass Market
C04563,2024-05-14,DF,Centro-Oeste,Mass Market
C04564,2025-03-24,MG,Sudeste,Mass Market
C04565,2023-04-02,ES,Sudeste,Mass Market
C04566,2024-08-19,BA,Nordeste,Intermediário
C04567,2025-10-16,RN,Nordeste,Premium
C04568,2022-06-29,SP,Sudeste,Intermediário
C04569,2025-05-02,PA,Norte,Mass Market
C04570,2023-05-11,PR,Sul,Intermediário
C04571,2024-02-16,ES,Sudeste,Intermediário
C04572,2022-06-04,SP,Sudeste,Mass Market
C04573,2024-07-05,CE,Nordeste,Intermediário
C04574,2023-08-24,SP,Sudeste,Mass Market
C04575,2024-12-19,RS,Sul,Mass Market
C04576,2025-01-11,BA,Nordeste,Intermediário
C04577,2025-05-10,RS,Sul,Mass Market
C04578,2023-12-04,RS,Sul,Intermediário
C04579,2024-11-29,AM,Norte,Intermediário
C04580,2022-01-03,SP,Sudeste,Mass Market
C04581,2024-09-16,RS,Sul,Intermediário
C04582,2024-11-11,MG,Sudeste,Premium
C04583,2023-05-12,SP,Sudeste,Premium
C04584,2023-07-30,ES,Sudeste,Mass Market
C04585,2024-09-27,MG,Sudeste,Premium
C04586,2023-05-17,SE,Nordeste,Mass Market
C04587,2024-08-06,PA,Norte,Mass Market
C04588,2022-10-23,SP,Sudeste,Mass Market
C04589,2023-03-14,RN,Nordeste,Mass Market
C04590,2023-03-25,SP,Sudeste,Premium
C04591,2025-02-13,SC,Sul,Premium
C04592,2022-08-21,MG,Sudeste,Mass Market
C04593,2024-10-20,SP,Sudeste,Mass Market
C04594,2025-04-19,RS,Sul,Mass Market
C04595,2023-06-24,AL,Nordeste,Mass Market
C04596,2024-09-26,CE,Nordeste,Mass Market
C04597,2024-04-10,RN,Nordeste,Mass Market
C04598,2025-01-28,PR,Sul,Mass Market
C04599,2023-10-28,MT,Centro-Oeste,Mass Market
C04600,2024-10-02,SP,Sudeste,Mass Market
C04601,2022-12-10,SP,Sudeste,Mass Market
C04602,2022-01-14,GO,Centro-Oeste,Intermediário
C04603,2022-01-08,SP,Sudeste,Mass Market
C04604,2023-04-17,PE,Nordeste,Mass Market
C04605,2024-11-03,PI,Nordeste,Premium
C04606,2022-06-13,MG,Sudeste,Mass Market
C04607,2023-05-29,GO,Centro-Oeste,Mass Market
C04608,2023-01-11,GO,Centro-Oeste,Mass Market
C04609,2025-07-20,PE,Nordeste,Intermediário
C04610,2022-07-22,RJ,Sudeste,Intermediário
C04611,2025-01-18,BA,Nordeste,Intermediário
C04612,2022-03-21,MG,Sudeste,Mass Market
C04613,2024-10-13,SP,Sudeste,Mass Market
C04614,2024-06-04,SP,Sudeste,Mass Market
C04615,2023-06-01,PR,Sul,Mass Market
C04616,2023-03-31,RJ,Sudeste,Mass Market
C04617,2023-01-11,RS,Sul,Mass Market
C04618,2024-03-05,PI,Nordeste,Mass Market
C04619,2023-01-11,PE,Nordeste,Premium
C04620,2022-11-14,PB,Nordeste,Mass Market
C04621,2024-08-13,PE,Nordeste,Mass Market
C04622,2022-12-05,PB,Nordeste,Mass Market
C04623,2025-07-26,PA,Norte,Mass Market
C04624,2023-11-01,SP,Sudeste,Mass Market
C04625,2022-12-23,GO,Centro-Oeste,Mass Market
C04626,2023-10-16,SC,Sul,Mass Market
C04627,2022-01-25,TO,Norte,Mass Market
C04628,2025-04-22,RJ,Sudeste,Mass Market
C04629,2023-04-18,PE,Nordeste,Mass Market
C04630,2022-12-23,SP,Sudeste,Intermediário
C04631,2024-03-21,PR,Sul,Mass Market
C04632,2023-12-15,PR,Sul,Mass Market
C04633,2025-10-06,RJ,Sudeste,Intermediário
C04634,2025-07-11,PE,Nordeste,Mass Market
C04635,2022-07-09,SC,Sul,Mass Market
C04636,2024-06-29,SP,Sudeste,Mass Market
C04637,2023-02-23,SP,Sudeste,Intermediário
C04638,2024-06-05,RO,Norte,Mass Market
C04639,2022-04-16,ES,Sudeste,Intermediário
C04640,2025-10-05,PA,Norte,Mass Market
C04641,2023-12-22,RJ,Sudeste,Intermediário
C04642,2022-07-20,AL,Nordeste,Mass Market
C04643,2024-07-09,TO,Norte,Mass Market
C04644,2022-09-24,AL,Nordeste,Mass Market
C04645,2022-02-11,ES,Sudeste,Mass Market
C04646,2023-08-21,MG,Sudeste,Mass Market
C04647,2025-10-03,PR,Sul,Mass Market
C04648,2025-03-29,RJ,Sudeste,Intermediário
C04649,2022-04-11,PA,Norte,Intermediário
C04650,2023-01-03,PE,Nordeste,Mass Market
C04651,2023-05-27,SC,Sul,Mass Market
C04652,2025-09-21,SC,Sul,Mass Market
C04653,2022-09-18,PA,Norte,Mass Market
C04654,2023-02-03,DF,Centro-Oeste,Mass Market
C04655,2022-10-03,RJ,Sudeste,Mass Market
C04656,2024-06-14,SP,Sudeste,Mass Market
C04657,2023-05-25,MA,Nordeste,Mass Market
C04658,2023-04-19,RJ,Sudeste,Premium
C04659,2023-11-17,RS,Sul,Mass Market
C04660,2024-05-23,SP,Sudeste,Mass Market
C04661,2023-10-06,GO,Centro-Oeste,Intermediário
C04662,2022-10-15,MG,Sudeste,Intermediário
C04663,2025-01-05,PR,Sul,Intermediário
C04664,2024-04-26,SP,Sudeste,Mass Market
C04665,2025-12-29,BA,Nordeste,Mass Market
C04666,2023-07-09,TO,Norte,Mass Market
C04667,2024-10-18,CE,Nordeste,Intermediário
C04668,2025-06-21,RJ,Sudeste,Mass Market
C04669,2025-04-19,PR,Sul,Mass Market
C04670,2023-02-06,PA,Norte,Intermediário
C04671,2024-05-08,MT,Centro-Oeste,Mass Market
C04672,2022-07-26,PB,Nordeste,Mass Market
C04673,2024-12-02,RJ,Sudeste,Mass Market
C04674,2025-08-06,SP,Sudeste,Intermediário
C04675,2023-04-18,BA,Nordeste,Mass Market
C04676,2025-08-04,BA,Nordeste,Mass Market
C04677,2025-06-08,PA,Norte,Intermediário
C04678,2025-10-09,MG,Sudeste,Intermediário
C04679,2024-03-08,RS,Sul,Premium
C04680,2023-06-18,BA,Nordeste,Intermediário
C04681,2022-04-26,PR,Sul,Intermediário
C04682,2024-07-04,PE,Nordeste,Mass Market
C04683,2022-12-16,PI,Nordeste,Mass Market
C04684,2025-02-24,RR,Norte,Mass Market
C04685,2023-04-08,SP,Sudeste,Mass Market
C04686,2022-03-31,SP,Sudeste,Intermediário
C04687,2025-06-16,PA,Norte,Mass Market
C04688,2022-11-22,RS,Sul,Intermediário
C04689,2022-07-01,CE,Nordeste,Mass Market
C04690,2022-05-19,RS,Sul,Mass Market
C04691,2022-03-01,PE,Nordeste,Intermediário
C04692,2023-03-13,RJ,Sudeste,Mass Market
C04693,2022-05-25,MG,Sudeste,Mass Market
C04694,2025-06-15,PB,Nordeste,Intermediário
C04695,2025-07-22,RJ,Sudeste,Mass Market
C04696,2024-12-18,PA,Norte,Mass Market
C04697,2025-07-23,SP,Sudeste,Mass Market
C04698,2025-04-25,CE,Nordeste,Intermediário
C04699,2025-12-28,SP,Sudeste,Mass Market
C04700,2023-04-25,RJ,Sudeste,Mass Market
C04701,2025-12-21,RS,Sul,Mass Market
C04702,2025-12-02,PA,Norte,Intermediário
C04703,2025-11-17,SP,Sudeste,Mass Market
C04704,2023-12-14,PR,Sul,Mass Market
C04705,2022-09-03,SP,Sudeste,Intermediário
C04706,2024-10-26,PR,Sul,Premium
C04707,2025-03-01,RJ,Sudeste,Mass Market
C04708,2022-08-10,RJ,Sudeste,Intermediário
C04709,2023-04-09,RJ,Sudeste,Mass Market
C04710,2023-07-27,SP,Sudeste,Mass Market
C04711,2023-04-20,RJ,Sudeste,Mass Market
C04712,2022-09-10,MG,Sudeste,Mass Market
C04713,2022-02-21,RS,Sul,Mass Market
C04714,2024-07-26,ES,Sudeste,Intermediário
C04715,2023-09-28,PE,Nordeste,Intermediário
C04716,2022-04-03,RJ,Sudeste,Mass Market
C04717,2022-02-24,RJ,Sudeste,Intermediário
C04718,2023-04-27,RJ,Sudeste,Intermediário
C04719,2023-05-19,CE,Nordeste,Mass Market
C04720,2025-07-31,PE,Nordeste,Mass Market
C04721,2023-11-02,DF,Centro-Oeste,Intermediário
C04722,2025-04-16,RJ,Sudeste,Mass Market
C04723,2025-07-07,PE,Nordeste,Intermediário
C04724,2025-10-29,RJ,Sudeste,Intermediário
C04725,2024-02-02,MG,Sudeste,Mass Market
C04726,2025-06-04,PI,Nordeste,Mass Market
C04727,2025-01-23,RS,Sul,Mass Market
C04728,2022-12-05,SC,Sul,Mass Market
C04729,2023-01-22,PR,Sul,Intermediário
C04730,2023-04-19,GO,Centro-Oeste,Mass Market
C04731,2024-03-09,PR,Sul,Mass Market
C04732,2024-01-11,SP,Sudeste,Intermediário
C04733,2022-02-15,PA,Norte,Mass Market
C04734,2025-12-12,BA,Nordeste,Intermediário
C04735,2024-08-22,GO,Centro-Oeste,Intermediário
C04736,2023-04-02,SP,Sudeste,Intermediário
C04737,2023-12-25,PE,Nordeste,Intermediário
C04738,2025-07-16,RJ,Sudeste,Mass Market
C04739,2022-11-28,RJ,Sudeste,Intermediário
C04740,2022-07-23,SC,Sul,Mass Market
C04741,2025-02-08,MA,Nordeste,Intermediário
C04742,2023-05-03,PR,Sul,Mass Market
C04743,2024-02-29,BA,Nordeste,Premium
C04744,2023-04-10,MG,Sudeste,Mass Market
C04745,2023-11-26,MS,Centro-Oeste,Mass Market
C04746,2022-08-12,ES,Sudeste,Mass Market
C04747,2024-10-25,SP,Sudeste,Mass Market
C04748,2022-02-19,SP,Sudeste,Mass Market
C04749,2023-10-02,PE,Nordeste,Intermediário
C04750,2022-06-14,SE,Nordeste,Mass Market
C04751,2024-09-12,SP,Sudeste,Mass Market
C04752,2023-05-06,MA,Nordeste,Mass Market
C04753,2022-09-12,RN,Nordeste,Mass Market
C04754,2022-05-14,MS,Centro-Oeste,Mass Market
C04755,2024-01-02,PR,Sul,Intermediário
C04756,2023-01-23,RJ,Sudeste,Mass Market
C04757,2022-03-05,RJ,Sudeste,Mass Market
C04758,2023-01-27,SP,Sudeste,Mass Market
C04759,2024-10-21,SP,Sudeste,Intermediário
C04760,2024-06-11,SP,Sudeste,Intermediário
C04761,2025-05-31,SP,Sudeste,Mass Market
C04762,2024-09-13,SP,Sudeste,Mass Market
C04763,2025-07-10,SP,Sudeste,Mass Market
C04764,2025-05-07,MG,Sudeste,Mass Market
C04765,2025-04-04,PE,Nordeste,Mass Market
C04766,2024-06-17,DF,Centro-Oeste,Mass Market
C04767,2023-01-14,ES,Sudeste,Intermediário
C04768,2022-08-07,PA,Norte,Mass Market
C04769,2024-02-28,MG,Sudeste,Intermediário
C04770,2022-09-19,SP,Sudeste,Mass Market
C04771,2025-10-29,RS,Sul,Mass Market
C04772,2024-09-05,SC,Sul,Mass Market
C04773,2023-07-27,MS,Centro-Oeste,Intermediário
C04774,2022-07-07,SP,Sudeste,Premium
C04775,2025-04-25,SP,Sudeste,Intermediário
C04776,2024-03-07,MG,Sudeste,Mass Market
C04777,2022-07-21,SP,Sudeste,Intermediário
C04778,2025-05-17,PR,Sul,Mass Market
C04779,2024-04-17,PA,Norte,Mass Market
C04780,2024-01-24,PA,Norte,Premium
C04781,2025-09-02,BA,Nordeste,Mass Market
C04782,2022-04-24,MG,Sudeste,Mass Market
C04783,2023-02-14,PB,Nordeste,Intermediário
C04784,2023-07-26,MS,Centro-Oeste,Mass Market
C04785,2022-12-18,RJ,Sudeste,Mass Market
C04786,2023-01-11,RS,Sul,Intermediário
C04787,2022-08-17,RJ,Sudeste,Mass Market
C04788,2024-08-22,SP,Sudeste,Intermediário
C04789,2024-10-01,SP,Sudeste,Mass Market
C04790,2022-03-19,TO,Norte,Mass Market
C04791,2025-04-15,MG,Sudeste,Intermediário
C04792,2023-02-01,RJ,Sudeste,Mass Market
C04793,2023-09-09,GO,Centro-Oeste,Intermediário
C04794,2025-04-06,BA,Nordeste,Mass Market
C04795,2024-08-02,BA,Nordeste,Mass Market
C04796,2022-02-11,PA,Norte,Mass Market
C04797,2023-12-06,RN,Nordeste,Mass Market
C04798,2023-07-14,CE,Nordeste,Mass Market
C04799,2024-12-05,PR,Sul,Premium
C04800,2022-11-11,SP,Sudeste,Mass Market
C04801,2025-02-04,PE,Nordeste,Mass Market
C04802,2024-04-10,MG,Sudeste,Mass Market
C04803,2023-09-18,GO,Centro-Oeste,Mass Market
C04804,2024-08-14,BA,Nordeste,Mass Market
C04805,2024-04-16,RS,Sul,Mass Market
C04806,2023-12-01,RN,Nordeste,Mass Market
C04807,2023-04-22,DF,Centro-Oeste,Intermediário
C04808,2022-10-04,RJ,Sudeste,Mass Market
C04809,2024-12-29,PA,Norte,Mass Market
C04810,2022-12-05,PR,Sul,Mass Market
C04811,2022-03-20,RJ,Sudeste,Mass Market
C04812,2023-03-02,SC,Sul,Mass Market
C04813,2024-10-28,PR,Sul,Mass Market
C04814,2025-09-18,MG,Sudeste,Intermediário
C04815,2025-12-14,PR,Sul,Mass Market
C04816,2022-09-16,PR,Sul,Intermediário
C04817,2022-11-02,PE,Nordeste,Mass Market
C04818,2023-11-16,PR,Sul,Intermediário
C04819,2024-04-19,MG,Sudeste,Intermediário
C04820,2024-10-07,PR,Sul,Mass Market
C04821,2024-10-05,SC,Sul,Mass Market
C04822,2022-01-23,ES,Sudeste,Mass Market
C04823,2023-10-06,SC,Sul,Mass Market
C04824,2022-10-02,PR,Sul,Intermediário
C04825,2023-02-15,CE,Nordeste,Premium
C04826,2025-07-03,RS,Sul,Mass Market
C04827,2022-04-09,SP,Sudeste,Mass Market
C04828,2025-02-18,PR,Sul,Mass Market
C04829,2022-07-14,PA,Norte,Mass Market
C04830,2023-02-27,SP,Sudeste,Intermediário
C04831,2022-01-24,MG,Sudeste,Intermediário
C04832,2025-07-24,SP,Sudeste,Mass Market
C04833,2023-02-07,RJ,Sudeste,Mass Market
C04834,2023-10-09,GO,Centro-Oeste,Mass Market
C04835,2022-12-09,SP,Sudeste,Mass Market
C04836,2022-04-06,SC,Sul,Mass Market
C04837,2023-07-15,CE,Nordeste,Intermediário
C04838,2023-03-27,RJ,Sudeste,Mass Market
C04839,2022-08-02,SC,Sul,Mass Market
C04840,2022-11-04,MS,Centro-Oeste,Mass Market
C04841,2022-08-17,RJ,Sudeste,Mass Market
